hf_id,hf_name,indicator,iqr,sd,ttt
zMSlyXnrRU0,Salmene Health Post,penta1,1.0,0.0,1.0
zMSlyXnrRU0,Salmene Health Post,penta3,1.0,1.0,1.0
zMSlyXnrRU0,Salmene Health Post,mcv1,0.0,0.0,1.0
zMSlyXnrRU0,Salmene Health Post,rota2,2.0,0.0,1.0
oP2wt9bH1Aw,Agerkenegna Kuter2 health post,ipv,0.0,1.0,1.0
oP2wt9bH1Aw,Agerkenegna Kuter2 health post,penta1,0.0,1.0,1.0
oP2wt9bH1Aw,Agerkenegna Kuter2 health post,penta3,0.0,1.0,1.0
oP2wt9bH1Aw,Agerkenegna Kuter2 health post,mcv1,1.0,1.0,1.0
oP2wt9bH1Aw,Agerkenegna Kuter2 health post,full_vacc,1.0,1.0,1.0
p7nehGNv2nn,Gendetis Health Post,penta3,1.0,0.0,1.0
p7nehGNv2nn,Gendetis Health Post,full_vacc,1.0,1.0,1.0
Jz5etzmvLss,Tikr seleh Health Post,penta1,0.0,0.0,1.0
Jz5etzmvLss,Tikr seleh Health Post,penta3,0.0,0.0,1.0
Jz5etzmvLss,Tikr seleh Health Post,mcv1,3.0,1.0,1.0
Jz5etzmvLss,Tikr seleh Health Post,rota2,1.0,0.0,1.0
anweuvwf70q,Kontre Health Center,bcg,0.0,1.0,1.0
c52qJQ0qRfY,Guyi Health Post,bcg,2.0,1.0,1.0
c52qJQ0qRfY,Guyi Health Post,ipv,0.0,0.0,1.0
c52qJQ0qRfY,Guyi Health Post,penta1,0.0,1.0,1.0
c52qJQ0qRfY,Guyi Health Post,penta3,0.0,0.0,1.0
c52qJQ0qRfY,Guyi Health Post,mcv1,0.0,0.0,1.0
c52qJQ0qRfY,Guyi Health Post,rota2,0.0,0.0,1.0
c52qJQ0qRfY,Guyi Health Post,full_vacc,0.0,0.0,1.0
LB3HkXuzjVD,Korata Health Post,bcg,0.0,0.0,1.0
LB3HkXuzjVD,Korata Health Post,ipv,0.0,0.0,1.0
LB3HkXuzjVD,Korata Health Post,penta1,0.0,0.0,2.0
LB3HkXuzjVD,Korata Health Post,penta3,0.0,0.0,1.0
LB3HkXuzjVD,Korata Health Post,full_vacc,0.0,0.0,1.0
Wf5FwKmHhXn,Arika Chinga Health Post,bcg,0.0,0.0,1.0
Wf5FwKmHhXn,Arika Chinga Health Post,ipv,1.0,1.0,1.0
Wf5FwKmHhXn,Arika Chinga Health Post,penta1,0.0,0.0,2.0
Wf5FwKmHhXn,Arika Chinga Health Post,penta3,1.0,1.0,1.0
Wf5FwKmHhXn,Arika Chinga Health Post,mcv1,2.0,1.0,2.0
Wf5FwKmHhXn,Arika Chinga Health Post,rota2,0.0,0.0,1.0
Wf5FwKmHhXn,Arika Chinga Health Post,full_vacc,2.0,1.0,2.0
EZJIoEwjSyW,Midre Bara Health Post,bcg,2.0,0.0,1.0
EZJIoEwjSyW,Midre Bara Health Post,mcv1,1.0,1.0,1.0
EZJIoEwjSyW,Midre Bara Health Post,full_vacc,1.0,1.0,1.0
p6sVVV691sJ,Weqin Health Center,bcg,0.0,1.0,1.0
p6sVVV691sJ,Weqin Health Center,ipv,0.0,0.0,1.0
p6sVVV691sJ,Weqin Health Center,penta3,0.0,0.0,1.0
p6sVVV691sJ,Weqin Health Center,mcv1,2.0,0.0,2.0
p6sVVV691sJ,Weqin Health Center,rota2,0.0,0.0,1.0
p6sVVV691sJ,Weqin Health Center,full_vacc,2.0,0.0,2.0
ksIO1yaafO1,Ago Health Post,bcg,2.0,1.0,2.0
ksIO1yaafO1,Ago Health Post,penta1,0.0,0.0,2.0
ksIO1yaafO1,Ago Health Post,mcv1,2.0,1.0,1.0
ksIO1yaafO1,Ago Health Post,rota2,3.0,0.0,0.0
ksIO1yaafO1,Ago Health Post,full_vacc,2.0,1.0,1.0
Uzxc2mSpw2Y,Kokit health post,ipv,1.0,1.0,1.0
Uzxc2mSpw2Y,Kokit health post,penta3,1.0,1.0,1.0
Uzxc2mSpw2Y,Kokit health post,rota2,0.0,0.0,1.0
vLTEHeBiOPh,Jibana Health Post,bcg,0.0,0.0,1.0
vLTEHeBiOPh,Jibana Health Post,ipv,1.0,1.0,1.0
vLTEHeBiOPh,Jibana Health Post,penta1,0.0,1.0,1.0
vLTEHeBiOPh,Jibana Health Post,penta3,1.0,1.0,1.0
vLTEHeBiOPh,Jibana Health Post,rota2,2.0,1.0,1.0
ZLv10psg4rF,Sadakorkor Health Post,bcg,1.0,1.0,1.0
ZLv10psg4rF,Sadakorkor Health Post,ipv,1.0,1.0,1.0
ZLv10psg4rF,Sadakorkor Health Post,penta1,1.0,1.0,1.0
ZLv10psg4rF,Sadakorkor Health Post,penta3,1.0,1.0,1.0
ZLv10psg4rF,Sadakorkor Health Post,mcv1,0.0,0.0,1.0
ZLv10psg4rF,Sadakorkor Health Post,rota2,1.0,1.0,1.0
ZLv10psg4rF,Sadakorkor Health Post,full_vacc,0.0,0.0,1.0
aTpIjfwGO27,Lijagba Health Post,ipv,0.0,0.0,1.0
aTpIjfwGO27,Lijagba Health Post,penta1,2.0,1.0,2.0
aTpIjfwGO27,Lijagba Health Post,penta3,0.0,0.0,1.0
aTpIjfwGO27,Lijagba Health Post,mcv1,0.0,0.0,1.0
aTpIjfwGO27,Lijagba Health Post,rota2,1.0,1.0,1.0
aTpIjfwGO27,Lijagba Health Post,full_vacc,0.0,0.0,1.0
qexKQokYLAA,Ti wuha Health Post,ipv,0.0,0.0,1.0
qexKQokYLAA,Ti wuha Health Post,penta1,1.0,0.0,1.0
qexKQokYLAA,Ti wuha Health Post,mcv1,1.0,1.0,1.0
qexKQokYLAA,Ti wuha Health Post,rota2,0.0,0.0,1.0
qexKQokYLAA,Ti wuha Health Post,full_vacc,1.0,1.0,1.0
rKqyjFTiOBC,Derit Health Post,bcg,0.0,0.0,1.0
rKqyjFTiOBC,Derit Health Post,ipv,0.0,1.0,1.0
rKqyjFTiOBC,Derit Health Post,penta1,0.0,0.0,1.0
rKqyjFTiOBC,Derit Health Post,penta3,0.0,1.0,1.0
rKqyjFTiOBC,Derit Health Post,mcv1,1.0,1.0,1.0
rKqyjFTiOBC,Derit Health Post,rota2,0.0,1.0,1.0
rKqyjFTiOBC,Derit Health Post,full_vacc,1.0,1.0,1.0
wJXcgLfiyLD,Yikaho Health Post,ipv,0.0,0.0,1.0
wJXcgLfiyLD,Yikaho Health Post,penta3,0.0,1.0,1.0
wJXcgLfiyLD,Yikaho Health Post,mcv1,0.0,0.0,1.0
wJXcgLfiyLD,Yikaho Health Post,rota2,0.0,0.0,1.0
wJXcgLfiyLD,Yikaho Health Post,full_vacc,0.0,0.0,1.0
VYWrMgyQFS1,Atiquar Health Post,bcg,1.0,0.0,1.0
STmAgetGsbp,Arebia Health Post,bcg,1.0,0.0,1.0
STmAgetGsbp,Arebia Health Post,penta1,2.0,0.0,2.0
STmAgetGsbp,Arebia Health Post,rota2,0.0,1.0,1.0
e0N5dB5Vj90,Sama senbet Health Post,ipv,0.0,0.0,1.0
e0N5dB5Vj90,Sama senbet Health Post,penta3,0.0,0.0,1.0
e0N5dB5Vj90,Sama senbet Health Post,mcv1,0.0,0.0,1.0
e0N5dB5Vj90,Sama senbet Health Post,rota2,0.0,0.0,1.0
e0N5dB5Vj90,Sama senbet Health Post,full_vacc,0.0,0.0,1.0
vzyDYQHHkcP,Bologiorigise Health Center,mcv1,0.0,0.0,1.0
vzyDYQHHkcP,Bologiorigise Health Center,rota2,0.0,0.0,1.0
vzyDYQHHkcP,Bologiorigise Health Center,full_vacc,0.0,0.0,1.0
kDSScjlmoAx,Sanq Health Center,bcg,1.0,1.0,1.0
kDSScjlmoAx,Sanq Health Center,ipv,1.0,1.0,1.0
kDSScjlmoAx,Sanq Health Center,penta1,1.0,0.0,1.0
kDSScjlmoAx,Sanq Health Center,penta3,1.0,1.0,1.0
kDSScjlmoAx,Sanq Health Center,mcv1,2.0,1.0,1.0
kDSScjlmoAx,Sanq Health Center,rota2,1.0,0.0,1.0
kDSScjlmoAx,Sanq Health Center,full_vacc,3.0,1.0,1.0
KToNKk0AzY2,Kerwa Health Post,bcg,0.0,0.0,1.0
KToNKk0AzY2,Kerwa Health Post,ipv,1.0,1.0,1.0
KToNKk0AzY2,Kerwa Health Post,penta1,0.0,0.0,1.0
KToNKk0AzY2,Kerwa Health Post,penta3,1.0,1.0,1.0
KToNKk0AzY2,Kerwa Health Post,mcv1,0.0,0.0,1.0
KToNKk0AzY2,Kerwa Health Post,rota2,0.0,0.0,1.0
KToNKk0AzY2,Kerwa Health Post,full_vacc,0.0,0.0,1.0
jzfPxZ24zD9,Alibo Health Post,penta1,0.0,0.0,1.0
RekwyH4FFEo,Aselel Health Center,ipv,0.0,0.0,1.0
RekwyH4FFEo,Aselel Health Center,penta3,0.0,0.0,1.0
RekwyH4FFEo,Aselel Health Center,mcv1,0.0,0.0,1.0
RekwyH4FFEo,Aselel Health Center,rota2,1.0,0.0,1.0
RekwyH4FFEo,Aselel Health Center,full_vacc,0.0,0.0,1.0
lF2BKeCzogF,Gobedin Health Post,bcg,1.0,1.0,1.0
lF2BKeCzogF,Gobedin Health Post,ipv,1.0,1.0,1.0
lF2BKeCzogF,Gobedin Health Post,penta1,1.0,1.0,1.0
lF2BKeCzogF,Gobedin Health Post,penta3,1.0,1.0,1.0
lF2BKeCzogF,Gobedin Health Post,mcv1,1.0,1.0,1.0
lF2BKeCzogF,Gobedin Health Post,rota2,1.0,1.0,1.0
lF2BKeCzogF,Gobedin Health Post,full_vacc,1.0,1.0,1.0
SvabA34cysW,Chemo Health Center,penta1,1.0,1.0,1.0
SvabA34cysW,Chemo Health Center,penta3,0.0,0.0,1.0
SvabA34cysW,Chemo Health Center,rota2,0.0,0.0,1.0
sxkKP3DQnKZ,Haro Health Post,bcg,2.0,1.0,2.0
sxkKP3DQnKZ,Haro Health Post,ipv,1.0,1.0,1.0
sxkKP3DQnKZ,Haro Health Post,penta1,1.0,1.0,1.0
sxkKP3DQnKZ,Haro Health Post,penta3,1.0,1.0,1.0
sxkKP3DQnKZ,Haro Health Post,mcv1,2.0,1.0,1.0
sxkKP3DQnKZ,Haro Health Post,rota2,1.0,1.0,1.0
sxkKP3DQnKZ,Haro Health Post,full_vacc,2.0,1.0,1.0
nvobNv8nql5,Kebesa Health Post,mcv1,0.0,1.0,1.0
nvobNv8nql5,Kebesa Health Post,full_vacc,0.0,1.0,1.0
nsN7iZcZA8I,Debark General Hospital,bcg,0.0,1.0,1.0
nsN7iZcZA8I,Debark General Hospital,mcv1,0.0,0.0,1.0
nsN7iZcZA8I,Debark General Hospital,full_vacc,0.0,0.0,1.0
YJc8ly3Q8aC,Asenga Health Post,bcg,1.0,1.0,1.0
YJc8ly3Q8aC,Asenga Health Post,ipv,1.0,0.0,1.0
YJc8ly3Q8aC,Asenga Health Post,penta3,1.0,0.0,1.0
YJc8ly3Q8aC,Asenga Health Post,mcv1,1.0,1.0,1.0
YJc8ly3Q8aC,Asenga Health Post,full_vacc,1.0,1.0,1.0
A1ZKC9V31yi,Kara wonchit Health Post,bcg,0.0,0.0,1.0
p78kkHIvoKM,Hatita Health Post,bcg,0.0,0.0,1.0
p78kkHIvoKM,Hatita Health Post,ipv,1.0,1.0,1.0
p78kkHIvoKM,Hatita Health Post,penta1,1.0,1.0,1.0
p78kkHIvoKM,Hatita Health Post,penta3,1.0,1.0,1.0
p78kkHIvoKM,Hatita Health Post,mcv1,1.0,1.0,1.0
p78kkHIvoKM,Hatita Health Post,rota2,1.0,1.0,1.0
p78kkHIvoKM,Hatita Health Post,full_vacc,1.0,1.0,1.0
BAJxYusFPUQ,Fetira Health Center,ipv,0.0,0.0,1.0
BAJxYusFPUQ,Fetira Health Center,penta3,0.0,0.0,1.0
BAJxYusFPUQ,Fetira Health Center,mcv1,0.0,0.0,1.0
BAJxYusFPUQ,Fetira Health Center,full_vacc,0.0,0.0,1.0
nFZIdIN5p82,Elegenj Health Post,bcg,4.0,1.0,1.0
nFZIdIN5p82,Elegenj Health Post,ipv,0.0,1.0,1.0
nFZIdIN5p82,Elegenj Health Post,penta1,2.0,1.0,1.0
nFZIdIN5p82,Elegenj Health Post,penta3,3.0,1.0,1.0
nFZIdIN5p82,Elegenj Health Post,mcv1,0.0,1.0,1.0
nFZIdIN5p82,Elegenj Health Post,rota2,2.0,1.0,1.0
nFZIdIN5p82,Elegenj Health Post,full_vacc,0.0,1.0,1.0
rWJSCwkGmun,Gordoselmon Health Post,bcg,0.0,0.0,1.0
rWJSCwkGmun,Gordoselmon Health Post,rota2,0.0,0.0,1.0
vyGcDeE4eCR,Debiranta Health Post,ipv,0.0,0.0,1.0
vyGcDeE4eCR,Debiranta Health Post,penta3,0.0,0.0,1.0
xxZXeCdGXNL,Mengisto Health Post,bcg,0.0,1.0,1.0
xxZXeCdGXNL,Mengisto Health Post,ipv,0.0,0.0,2.0
xxZXeCdGXNL,Mengisto Health Post,penta1,0.0,1.0,1.0
xxZXeCdGXNL,Mengisto Health Post,penta3,0.0,0.0,2.0
xxZXeCdGXNL,Mengisto Health Post,mcv1,0.0,0.0,2.0
xxZXeCdGXNL,Mengisto Health Post,rota2,0.0,1.0,1.0
xxZXeCdGXNL,Mengisto Health Post,full_vacc,0.0,0.0,2.0
kmlydpULnBm,Anguko Health Post,ipv,0.0,0.0,1.0
kmlydpULnBm,Anguko Health Post,penta3,0.0,0.0,1.0
kmlydpULnBm,Anguko Health Post,rota2,0.0,0.0,1.0
CWpgdx77ML0,Kabe Health Center,bcg,0.0,0.0,1.0
CWpgdx77ML0,Kabe Health Center,ipv,0.0,0.0,1.0
CWpgdx77ML0,Kabe Health Center,penta1,0.0,0.0,1.0
CWpgdx77ML0,Kabe Health Center,penta3,0.0,0.0,1.0
CWpgdx77ML0,Kabe Health Center,mcv1,1.0,1.0,1.0
CWpgdx77ML0,Kabe Health Center,full_vacc,1.0,1.0,1.0
d8eLmO27Rw4,Bireko Health Post,penta1,1.0,1.0,1.0
d8eLmO27Rw4,Bireko Health Post,mcv1,1.0,1.0,1.0
d8eLmO27Rw4,Bireko Health Post,full_vacc,1.0,1.0,1.0
DClkxl9i6aT,Guaroch Health Post,ipv,1.0,1.0,1.0
DClkxl9i6aT,Guaroch Health Post,penta1,0.0,0.0,1.0
DClkxl9i6aT,Guaroch Health Post,penta3,1.0,1.0,1.0
DClkxl9i6aT,Guaroch Health Post,mcv1,2.0,1.0,1.0
DClkxl9i6aT,Guaroch Health Post,rota2,1.0,1.0,1.0
DClkxl9i6aT,Guaroch Health Post,full_vacc,0.0,0.0,1.0
z9LcTts7Fk9,Mert Gelegu Health Post,bcg,0.0,0.0,1.0
z9LcTts7Fk9,Mert Gelegu Health Post,mcv1,0.0,0.0,1.0
z9LcTts7Fk9,Mert Gelegu Health Post,full_vacc,0.0,0.0,1.0
YUaAjlYtx7C,Rasa Aruke Health Post,bcg,0.0,0.0,1.0
YUaAjlYtx7C,Rasa Aruke Health Post,ipv,2.0,0.0,2.0
YUaAjlYtx7C,Rasa Aruke Health Post,penta1,2.0,0.0,2.0
YUaAjlYtx7C,Rasa Aruke Health Post,penta3,0.0,0.0,1.0
YUaAjlYtx7C,Rasa Aruke Health Post,mcv1,1.0,1.0,1.0
YUaAjlYtx7C,Rasa Aruke Health Post,rota2,0.0,1.0,2.0
YUaAjlYtx7C,Rasa Aruke Health Post,full_vacc,1.0,1.0,1.0
LX9pxcYNU6i,Abeba Health Post,bcg,1.0,1.0,1.0
LX9pxcYNU6i,Abeba Health Post,ipv,1.0,1.0,1.0
LX9pxcYNU6i,Abeba Health Post,penta1,0.0,1.0,1.0
LX9pxcYNU6i,Abeba Health Post,penta3,1.0,1.0,1.0
LX9pxcYNU6i,Abeba Health Post,mcv1,0.0,0.0,1.0
LX9pxcYNU6i,Abeba Health Post,rota2,1.0,1.0,1.0
LX9pxcYNU6i,Abeba Health Post,full_vacc,0.0,0.0,1.0
W4OkqHTVR9Z,Kewula Health Post,bcg,1.0,1.0,1.0
W4OkqHTVR9Z,Kewula Health Post,ipv,0.0,0.0,1.0
W4OkqHTVR9Z,Kewula Health Post,penta1,0.0,0.0,1.0
W4OkqHTVR9Z,Kewula Health Post,penta3,0.0,0.0,1.0
W4OkqHTVR9Z,Kewula Health Post,mcv1,0.0,0.0,2.0
W4OkqHTVR9Z,Kewula Health Post,full_vacc,0.0,0.0,2.0
Hi9eR6IcN6E,Cheleleka Health Post,penta1,0.0,0.0,1.0
sKRxYtNfpK8,Weftoma Health Post,ipv,0.0,0.0,1.0
sKRxYtNfpK8,Weftoma Health Post,penta1,1.0,1.0,1.0
sKRxYtNfpK8,Weftoma Health Post,penta3,0.0,0.0,1.0
sKRxYtNfpK8,Weftoma Health Post,mcv1,1.0,1.0,1.0
sKRxYtNfpK8,Weftoma Health Post,full_vacc,2.0,0.0,1.0
OqsLK1v0tAy,Shikf Health Center,bcg,2.0,1.0,1.0
OqsLK1v0tAy,Shikf Health Center,ipv,0.0,0.0,2.0
OqsLK1v0tAy,Shikf Health Center,penta1,1.0,1.0,1.0
OqsLK1v0tAy,Shikf Health Center,penta3,0.0,0.0,2.0
OqsLK1v0tAy,Shikf Health Center,full_vacc,0.0,1.0,1.0
eiTMgeRC6Le,Ayehu Health Post,ipv,0.0,0.0,1.0
eiTMgeRC6Le,Ayehu Health Post,penta1,1.0,1.0,1.0
eiTMgeRC6Le,Ayehu Health Post,penta3,0.0,0.0,1.0
eiTMgeRC6Le,Ayehu Health Post,mcv1,0.0,0.0,1.0
eiTMgeRC6Le,Ayehu Health Post,rota2,0.0,0.0,1.0
eiTMgeRC6Le,Ayehu Health Post,full_vacc,0.0,0.0,1.0
Y77MLYfVfTv,Yegodo Health Post,bcg,1.0,0.0,1.0
Y77MLYfVfTv,Yegodo Health Post,penta1,0.0,0.0,1.0
Y77MLYfVfTv,Yegodo Health Post,rota2,0.0,0.0,1.0
Y77MLYfVfTv,Yegodo Health Post,full_vacc,0.0,0.0,1.0
Aq8maMbHXWe,Arbamba Health Post,bcg,0.0,0.0,1.0
Aq8maMbHXWe,Arbamba Health Post,ipv,0.0,0.0,1.0
Aq8maMbHXWe,Arbamba Health Post,penta1,0.0,0.0,1.0
Aq8maMbHXWe,Arbamba Health Post,penta3,0.0,0.0,1.0
Aq8maMbHXWe,Arbamba Health Post,mcv1,0.0,1.0,1.0
Aq8maMbHXWe,Arbamba Health Post,full_vacc,0.0,1.0,1.0
bQfNL8Lp1wn,Minaya Health Center,mcv1,1.0,1.0,1.0
bQfNL8Lp1wn,Minaya Health Center,full_vacc,1.0,1.0,1.0
UPxSfoQ4BBa,Dilbetigil health post,ipv,1.0,1.0,1.0
UPxSfoQ4BBa,Dilbetigil health post,penta1,0.0,0.0,1.0
UPxSfoQ4BBa,Dilbetigil health post,penta3,0.0,0.0,1.0
UPxSfoQ4BBa,Dilbetigil health post,rota2,0.0,0.0,1.0
gzylBuplXZN,Gendebash Health Post,bcg,1.0,1.0,1.0
gzylBuplXZN,Gendebash Health Post,ipv,1.0,1.0,1.0
gzylBuplXZN,Gendebash Health Post,penta1,0.0,0.0,1.0
gzylBuplXZN,Gendebash Health Post,penta3,1.0,1.0,1.0
gzylBuplXZN,Gendebash Health Post,rota2,2.0,1.0,1.0
YXZhJCWebtg,Ameja Health Post,penta1,0.0,1.0,1.0
YXZhJCWebtg,Ameja Health Post,mcv1,0.0,0.0,1.0
YXZhJCWebtg,Ameja Health Post,full_vacc,0.0,0.0,1.0
Qs4sXxCdnx0,Janikaw Kunjiba Health Post,mcv1,0.0,0.0,1.0
Qs4sXxCdnx0,Janikaw Kunjiba Health Post,full_vacc,0.0,0.0,1.0
Ld7sz4YUymV,Kibtia Health Post,bcg,0.0,1.0,1.0
Ld7sz4YUymV,Kibtia Health Post,ipv,1.0,1.0,1.0
Ld7sz4YUymV,Kibtia Health Post,penta1,0.0,1.0,1.0
Ld7sz4YUymV,Kibtia Health Post,penta3,1.0,1.0,1.0
Ld7sz4YUymV,Kibtia Health Post,rota2,1.0,1.0,1.0
M46XsKARirw,Wodajo Health Post,bcg,2.0,1.0,1.0
M46XsKARirw,Wodajo Health Post,ipv,3.0,0.0,2.0
M46XsKARirw,Wodajo Health Post,penta1,2.0,1.0,1.0
M46XsKARirw,Wodajo Health Post,penta3,3.0,0.0,2.0
M46XsKARirw,Wodajo Health Post,mcv1,3.0,0.0,1.0
M46XsKARirw,Wodajo Health Post,rota2,2.0,0.0,2.0
M46XsKARirw,Wodajo Health Post,full_vacc,3.0,0.0,1.0
T7RNK8JI24l,Adisalem Health Post,bcg,0.0,1.0,1.0
uOEDcpQ3h6H,Ketema Health Post,ipv,0.0,0.0,1.0
uOEDcpQ3h6H,Ketema Health Post,penta3,0.0,0.0,1.0
uOEDcpQ3h6H,Ketema Health Post,mcv1,0.0,1.0,1.0
uOEDcpQ3h6H,Ketema Health Post,full_vacc,0.0,1.0,1.0
gyglwpb20dB,Dat Health Post,ipv,1.0,1.0,1.0
gyglwpb20dB,Dat Health Post,mcv1,1.0,1.0,1.0
gyglwpb20dB,Dat Health Post,full_vacc,2.0,1.0,1.0
B7NVPKMRSHE,Guza Health Post,ipv,1.0,0.0,1.0
B7NVPKMRSHE,Guza Health Post,penta1,0.0,1.0,1.0
B7NVPKMRSHE,Guza Health Post,penta3,1.0,0.0,1.0
B7NVPKMRSHE,Guza Health Post,mcv1,0.0,0.0,1.0
B7NVPKMRSHE,Guza Health Post,rota2,0.0,0.0,1.0
B7NVPKMRSHE,Guza Health Post,full_vacc,0.0,0.0,1.0
eaqYmpDAq58,Enat guya Health Post,bcg,1.0,1.0,1.0
eaqYmpDAq58,Enat guya Health Post,penta1,1.0,1.0,1.0
eaqYmpDAq58,Enat guya Health Post,mcv1,1.0,1.0,1.0
eaqYmpDAq58,Enat guya Health Post,rota2,0.0,1.0,1.0
eaqYmpDAq58,Enat guya Health Post,full_vacc,1.0,1.0,1.0
AM3a0bbayEH,Rema dire Health Post,bcg,0.0,0.0,1.0
AM3a0bbayEH,Rema dire Health Post,ipv,0.0,0.0,2.0
AM3a0bbayEH,Rema dire Health Post,penta3,0.0,0.0,2.0
AM3a0bbayEH,Rema dire Health Post,mcv1,0.0,0.0,1.0
AM3a0bbayEH,Rema dire Health Post,full_vacc,0.0,0.0,1.0
rXelA83UWaQ,Segerat Health Post,ipv,0.0,0.0,2.0
rXelA83UWaQ,Segerat Health Post,penta3,0.0,0.0,2.0
rXelA83UWaQ,Segerat Health Post,mcv1,0.0,0.0,2.0
rXelA83UWaQ,Segerat Health Post,rota2,0.0,0.0,1.0
rXelA83UWaQ,Segerat Health Post,full_vacc,0.0,0.0,2.0
I2Y1dUzNKQI,Shemebed Health Post,bcg,0.0,0.0,1.0
I2Y1dUzNKQI,Shemebed Health Post,ipv,0.0,1.0,1.0
I2Y1dUzNKQI,Shemebed Health Post,penta1,0.0,1.0,1.0
I2Y1dUzNKQI,Shemebed Health Post,penta3,0.0,1.0,1.0
I2Y1dUzNKQI,Shemebed Health Post,mcv1,1.0,1.0,1.0
I2Y1dUzNKQI,Shemebed Health Post,rota2,2.0,1.0,1.0
I2Y1dUzNKQI,Shemebed Health Post,full_vacc,1.0,1.0,1.0
GVQBkO17YFJ,Kombolcha Health Post,ipv,0.0,1.0,1.0
GVQBkO17YFJ,Kombolcha Health Post,penta1,0.0,0.0,1.0
GVQBkO17YFJ,Kombolcha Health Post,penta3,0.0,0.0,1.0
GVQBkO17YFJ,Kombolcha Health Post,mcv1,0.0,1.0,1.0
GVQBkO17YFJ,Kombolcha Health Post,rota2,0.0,0.0,1.0
GVQBkO17YFJ,Kombolcha Health Post,full_vacc,0.0,1.0,1.0
KSLPFFQZea2,Feleghyiot Health Post,bcg,0.0,0.0,1.0
KSLPFFQZea2,Feleghyiot Health Post,penta1,0.0,0.0,1.0
KSLPFFQZea2,Feleghyiot Health Post,rota2,0.0,0.0,1.0
ZNNq4rYiRqL,Gewena Health Post,bcg,1.0,1.0,1.0
ZNNq4rYiRqL,Gewena Health Post,ipv,0.0,0.0,1.0
ZNNq4rYiRqL,Gewena Health Post,penta3,0.0,0.0,1.0
ZNNq4rYiRqL,Gewena Health Post,mcv1,0.0,1.0,1.0
ZNNq4rYiRqL,Gewena Health Post,rota2,0.0,0.0,1.0
ZNNq4rYiRqL,Gewena Health Post,full_vacc,0.0,1.0,1.0
ZE3LlpnYdvc,Jibayita Health Post,bcg,1.0,0.0,1.0
ZE3LlpnYdvc,Jibayita Health Post,penta1,0.0,0.0,1.0
ZE3LlpnYdvc,Jibayita Health Post,mcv1,1.0,1.0,1.0
ZE3LlpnYdvc,Jibayita Health Post,rota2,1.0,0.0,1.0
ZE3LlpnYdvc,Jibayita Health Post,full_vacc,1.0,1.0,1.0
VBgLauEv0yt,Mitrha Health Post,penta1,0.0,0.0,2.0
VBgLauEv0yt,Mitrha Health Post,mcv1,0.0,0.0,1.0
VBgLauEv0yt,Mitrha Health Post,rota2,0.0,0.0,1.0
VBgLauEv0yt,Mitrha Health Post,full_vacc,0.0,0.0,1.0
uoyMZi5F1VB,Zimha Health Post,ipv,0.0,0.0,1.0
uoyMZi5F1VB,Zimha Health Post,penta3,0.0,0.0,1.0
uoyMZi5F1VB,Zimha Health Post,rota2,0.0,0.0,1.0
rpW9a0QmNtZ,Ayisa Health Post,ipv,0.0,0.0,1.0
rpW9a0QmNtZ,Ayisa Health Post,penta1,1.0,1.0,1.0
rpW9a0QmNtZ,Ayisa Health Post,penta3,0.0,0.0,1.0
rpW9a0QmNtZ,Ayisa Health Post,rota2,0.0,0.0,1.0
zkUZREKyOfM,Biragawida Health Post,ipv,1.0,1.0,1.0
zkUZREKyOfM,Biragawida Health Post,penta3,1.0,1.0,1.0
zkUZREKyOfM,Biragawida Health Post,mcv1,1.0,1.0,1.0
zkUZREKyOfM,Biragawida Health Post,rota2,2.0,1.0,2.0
zkUZREKyOfM,Biragawida Health Post,full_vacc,1.0,1.0,1.0
ATnPcwdmTz1,Gunaguna Health Post,mcv1,0.0,0.0,1.0
ATnPcwdmTz1,Gunaguna Health Post,full_vacc,0.0,0.0,1.0
gIIxNaDdv5a,Deriji Health Post,bcg,3.0,1.0,1.0
gIIxNaDdv5a,Deriji Health Post,ipv,0.0,0.0,1.0
gIIxNaDdv5a,Deriji Health Post,penta1,2.0,1.0,2.0
gIIxNaDdv5a,Deriji Health Post,penta3,0.0,0.0,1.0
gIIxNaDdv5a,Deriji Health Post,mcv1,0.0,0.0,1.0
gIIxNaDdv5a,Deriji Health Post,rota2,0.0,0.0,1.0
gIIxNaDdv5a,Deriji Health Post,full_vacc,0.0,0.0,1.0
MmTtyxQCnJq,Quharabo Health Post,bcg,0.0,0.0,1.0
MmTtyxQCnJq,Quharabo Health Post,penta1,0.0,0.0,1.0
JUUPEh4kUWx,Selelkula Health Post,ipv,0.0,0.0,1.0
JUUPEh4kUWx,Selelkula Health Post,penta3,0.0,0.0,1.0
JUUPEh4kUWx,Selelkula Health Post,mcv1,0.0,0.0,1.0
JUUPEh4kUWx,Selelkula Health Post,rota2,0.0,0.0,1.0
JUUPEh4kUWx,Selelkula Health Post,full_vacc,0.0,0.0,1.0
yslNXJuGo8U,Tenta Kirkos Health Post,bcg,1.0,1.0,1.0
yslNXJuGo8U,Tenta Kirkos Health Post,mcv1,1.0,1.0,1.0
yslNXJuGo8U,Tenta Kirkos Health Post,rota2,0.0,0.0,1.0
yslNXJuGo8U,Tenta Kirkos Health Post,full_vacc,1.0,1.0,1.0
Mi8HAZYItnc,Wonbelasie Health Post,bcg,0.0,0.0,1.0
Mi8HAZYItnc,Wonbelasie Health Post,ipv,1.0,1.0,1.0
Mi8HAZYItnc,Wonbelasie Health Post,penta3,1.0,1.0,1.0
